business_name,business_category,address,city,state,pincode,latitude,longitude,phone_number,website,email,opening_hours,open_now,rating,review_count,description,services,business_status,source_url,collected_timestamp
Brother's Auto Works,Two Wheeler Repair Shop,"36/22, Kanakapura Main Rd, Sakamma Garden, Jayanagar 6th Block, Jayanagar, Bengaluru, Karnataka 560004",Bangalore,Karnataka,560004,12.9351912,77.5766962,,,,Saturday8:30 am–8:30 pmSundayClosedMonday8:30 am–8:30 pmTuesday8:30 am–8:30 pmWednesday8:30 am–8:30 pmThursday8:30 am–8:30 pmFriday8:30 am–8:30 pmSuggest new hours,False,5.0,2,,,Operational,"https://www.google.com/maps/place/Brother's+Auto+Works/@12.9351912,77.5766962,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1500568ea3e7:0x40ebaac795f1ee58!8m2!3d12.9351912!4d77.5766962!16s%2Fg%2F11y41ldb6n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:37:54.691281
SEEBA TIME,Watch repair service,"No: 15 ground floor 7th main 27th cross 4th block jayanagar bangalore 560011, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.9307012,77.5820711,09845295940,,,Saturday10 am–2:30 pm4:30–9 pmSundayClosedMonday10 am–2:30 pm4:30–9 pmTuesday10 am–2:30 pm4:30–9 pmWednesday10 am–2:30 pm4:30–9 pmThursday10 am–2:30 pm4:30–9 pmFriday10 am–2:30 pm4:30–9 pmSuggest new hours,False,4.9,36,,,Operational,"https://www.google.com/maps/place/SEEBA+TIME/@12.9307012,77.5820711,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15976e2f86a5:0xf6a4eeec134d4746!8m2!3d12.9307012!4d77.5820711!16s%2Fg%2F11m_j7vymf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:38:02.641879
Maruthi Chirayu Car Service,Auto repair shop,"New 30ft road, Oballapa Street, Krishna Rajendra Rd, Yediyur, Bengaluru, Karnataka 560004",Bangalore,Karnataka,560004,12.9326477,77.5744491,09343771314,,,Saturday9:30 am–8 pmSundayClosedMonday9:30 am–8 pmTuesday9:30 am–8 pmWednesday9:30 am–8 pmThursday9:30 am–8 pmFriday9:30 am–8 pmSuggest new hours,False,4.4,15,,,Operational,"https://www.google.com/maps/place/Maruthi+Chirayu+Car+Service/@12.9326477,77.5744491,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15972e5fea67:0x5326cb4fae237be!8m2!3d12.9326477!4d77.5744491!16s%2Fg%2F11f50cbx6h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:38:10.462750
SAGAR CARS,Car repair and maintenance service,"104, 8th C Main Road, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.9297659,77.5830503,09149727152,,,Saturday8 am–8 pmSunday8 am–8 pmMonday8 am–8 pmTuesday8 am–8 pmWednesday8 am–8 pmThursday8 am–8 pmFriday8 am–8 pmSuggest new hours,,4.2,47,,,Operational,"https://www.google.com/maps/place/SAGAR+CARS/@12.9297659,77.5830503,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae156326181f97:0x113ec2e431a0e97d!8m2!3d12.9297659!4d77.5830503!16s%2Fg%2F11sj66qjmz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:38:18.707374
Advanced Micro Services Pvt. Ltd.,Electronic engineering service,"C12, C Block, 1st Floor, Brigade MM, Krishna Rajendra Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560070",Bangalore,Karnataka,560070,12.9308624,77.5745823,09663212777,https://amsindia.net/,,Saturday9 am–7 pmSundayClosedMonday9 am–7 pmTuesday9 am–7 pmWednesday9 am–7 pmThursday9 am–7 pmFriday9 am–7 pmSuggest new hours,False,4.0,138,,,Operational,"https://www.google.com/maps/place/Advanced+Micro+Services+Pvt.+Ltd./@12.9308624,77.5745823,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae159aca71830f:0xc181d5ea12ae6dc7!8m2!3d12.9308624!4d77.5745823!16s%2Fg%2F11swt98ys4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:38:25.173833
iSmartTech,Mobile phone repair shop,"1303,Ground Floor, Kottapalaya, 25th Main Rd, Kottapalya, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560041",Bangalore,Karnataka,560041,12.9186795,77.5925406,09901234723,,,Saturday10 am–10 pmSundayClosedMonday10 am–10 pmTuesday10 am–10 pmWednesday10 am–10 pmThursday10 am–10 pmFriday10 am–10 pmSuggest new hours,False,4.7,75,,,Operational,"https://www.google.com/maps/place/iSmartTech/@12.9186795,77.5925406,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15361c408295:0x712820fb8dd23eaa!8m2!3d12.9186795!4d77.5925406!16s%2Fg%2F11hsxfmvc2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:38:33.188581
Oneplus Service Center ( Jayanagar 4th Block ),Mobile phone repair shop,"Mobile Doctor Ground Floor 11th Main Road, 36th Cross Rd, 4th T Block East, Jayanagar, Bengaluru, Karnataka 560041",Bangalore,Karnataka,560041,12.9234842,77.5861328,08050698394,https://experiencestores.oneplus.in/oneplus-experience-store-mobile-phone-shop-jayanagar-bengaluru-124610/Contact-Us,,Saturday10:30 am–8:30 pmSunday10:30 am–8:30 pmMonday10:30 am–8:30 pmTuesday10:30 am–8:30 pmWednesday10:30 am–8:30 pmThursday10:30 am–8:30 pmFriday10:30 am–8:30 pmSuggest new hours,,4.0,581,,,Operational,"https://www.google.com/maps/place/Oneplus+Service+Center+(+Jayanagar+4th+Block+)/@12.9234842,77.5861328,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae151ee7ce5857:0x22bdb730f5ce8225!8m2!3d12.9234842!4d77.5861328!16s%2Fg%2F11q9727gzv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:38:39.542437
CHAN GARAGE,Mechanic,"7th Block, 7th Block, 947, West, New Post Office Rd, Jayanagar, Bengaluru, Karnataka 560070",Bangalore,Karnataka,560070,12.9300998,77.575349,,,,Saturday10 am–9 pmSunday10 am–9 pmMonday10 am–9 pmTuesday10 am–9 pmWednesday10 am–9 pmThursday10 am–9 pmFriday10 am–9 pmSuggest new hours,,5.0,,,,Operational,"https://www.google.com/maps/place/CHAN+GARAGE/@12.9300998,77.575349,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15e2d090c2c3:0x9fb1bb489f2e9c98!8m2!3d12.9300998!4d77.575349!16s%2Fg%2F11l2v2n08s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:38:48.915678
Hometech Services,Appliance repair service,"Shravanee Bliss, 654, 11th Main Rd, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.9276546,77.5862136,,https://hometechservices.tech/,,SaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSuggest new hours,,,,,,Operational,"https://www.google.com/maps/place/Hometech+Services/@12.9276546,77.5862136,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15b11505bc4f:0x8fcb189bf4e63852!8m2!3d12.9276546!4d77.5862136!16s%2Fg%2F11yyv81j_v?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:38:59.395689
Bosch Washing Machine And Fridge Repair,Electronics repair shop,"231 9 Th Main Road 5 Th Blcok, Jayanagr, Jayanagar, Bengaluru, Karnataka 560041",Bangalore,Karnataka,560041,12.9203275,77.5832716,08050976580,,,SaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSuggest new hours,,,,,,Operational,"https://www.google.com/maps/place/Bosch+Washing+Machine+And+Fridge+Repair/@12.9203275,77.5832716,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1599b189ec2f:0x6ad7215f7a86a47a!8m2!3d12.9203275!4d77.5832716!16s%2Fg%2F11z89fgm6f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:39:09.875634
Car Culture - car accessories shop Jayanagar,Car stereo store,"12th Cross Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560070",Bangalore,Karnataka,560070,12.9241075,77.576337,09742782312,,,Saturday9:30 am–10 pmSunday9:30 am–4 pmMonday9:30 am–10 pmTuesday9:30 am–10 pmWednesday9:30 am–10 pmThursday9:30 am–10 pmFriday9:30 am–10 pmSuggest new hours,,4.7,260,"·

In-store shopping
·

Delivery
",,Operational,"https://www.google.com/maps/place/Car+Culture+-+car+accessories+shop+Jayanagar/@12.9241075,77.576337,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae159c55133e9f:0xf61a7a0d0e0c25bc!8m2!3d12.9241075!4d77.576337!16s%2Fg%2F1ptvt7w0_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:39:21.363769
Chand Puncture Shop,Tire repair shop,"#279 27th Cross 9th A Main Jayanagar 3rd Block, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.930927,77.5846288,,,,Saturday9 am–9:30 pmSunday8:30 am–9 pmMonday9 am–9:30 pmTuesday9 am–9:30 pmWednesday9 am–9:30 pmThursday9 am–9:30 pmFriday9 am–9:30 pmSuggest new hours,,4.0,28,,,Operational,"https://www.google.com/maps/place/Chand+Puncture+Shop/@12.930927,77.5846288,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae159870e07ef9:0xddd35e58d34846d3!8m2!3d12.930927!4d77.5846288!16s%2Fg%2F11c1qwwg80?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:39:30.500430
Star Hkgn Meter Service,Auto repair shop,"Next Spedtrum Color Lab, 87, 28th Main, South End Road, 1st Cross, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560041",Bangalore,Karnataka,560041,12.9166824,77.5951882,,,,Saturday10 am–10 pmSunday10 am–10 pmMonday10 am–10 pmTuesday10 am–10 pmWednesday10 am–10 pmThursday10 am–10 pmFriday10 am–10 pmSuggest new hours,,,,,,Operational,"https://www.google.com/maps/place/Star+Hkgn+Meter+Service/@12.9166824,77.5951882,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1508b68209e3:0xc3c05645e141073a!8m2!3d12.9166824!4d77.5951882!16s%2Fg%2F11yh1ln1bh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:39:42.462063
Titan Service Center,Watch repair service,"39, 11th Main Rd, Geetha Colony, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.9296281,77.5859144,,https://www.titan.co.in/,,Saturday10 am–10 pmSunday10 am–10 pmMonday10 am–10 pmTuesday10 am–10 pmWednesday10 am–10 pmThursday10 am–10 pmFriday10 am–10 pmSuggest new hours,,4.3,46,,,Operational,"https://www.google.com/maps/place/Titan+Service+Center/@12.9296281,77.5859144,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15a2643b732b:0x36a31d20b0e4e1c4!8m2!3d12.9296281!4d77.5859144!16s%2Fg%2F11fnw15h22?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:39:50.586909
Hand Touch,Auto bodywork mechanic,"opposite Ksic Mysore Silk, 108, 8th B Main Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.9299424,77.5830437,08861031178,,,,,5.0,2,,,Operational,"https://www.google.com/maps/place/Hand+Touch/@12.9299424,77.5830437,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15799cccd955:0x507d1f683d2653ac!8m2!3d12.9299424!4d77.5830437!16s%2Fg%2F11v5f0b323?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:39:57.957715
Car Decor Bangalore - Car Accessories,Auto Accessories Store,"16/1-1, 19th Cross Rd, beside P N Rao Suits, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,,,09845859785,https://cardecorindia.in/,,Saturday11 am–8:30 pmSunday11 am–7 pmMonday11 am–8:30 pmTuesday11 am–8:30 pmWednesday11 am–8:30 pmThursday11 am–8:30 pmFriday11 am–8:30 pmSuggest new hours,,4.5,515,"·

In-store shopping
·

In-store pick-up
·

Delivery
",,Operational,https://www.google.com/maps/place/Car+Decor+Bangalore+-+Car+Accessories/data=!4m7!3m6!1s0x3bae15f7b56ccf1d:0x53cf203d938cc347!8m2!3d12.9346867!4d77.5819139!16s%2Fg%2F11rcmtn3g4!19sChIJHc9stfcVrjsRR8OMkz0gz1M?authuser=0&hl=en&rclk=1,2026-08-08T04:40:02.599388
CALL MECHANICS,Auto repair shop,"81/1, Begur Rd, opp. St. Francis School, Maruthi Layout, Mico Layout, Hongasandra, Bengaluru, Karnataka 560068",Bangalore,Karnataka,560068,12.8892647,77.6261001,09945192001,,,Saturday9 am–10 pmSunday9 am–10 pmMonday9 am–10 pmTuesday9 am–10 pmWednesday9 am–10 pmThursday9 am–10 pmFriday9 am–10 pmSuggest new hours,,4.9,79,,,Operational,"https://www.google.com/maps/place/CALL+MECHANICS/@12.8892647,77.6261001,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15f8977b6ff7:0xe96bc9485effa163!8m2!3d12.8892647!4d77.6261001!16s%2Fg%2F11z38yh49b?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:40:09.978356
SnapTechFix,Mobile phone repair shop,"10th B Main Rd, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.9284295,77.5857786,07483517447,https://snaptechfix.com/,,Saturday10 am–9 pmSundayClosedMonday10 am–9 pmTuesday10 am–9 pmWednesday10 am–9 pmThursday10 am–9 pmFriday10 am–9 pmSuggest new hours,False,4.9,66,,,Operational,"https://www.google.com/maps/place/SnapTechFix/@12.9284295,77.5857786,17z/data=!3m1!4b1!4m6!3m5!1s0x8a5f34be22a53fe3:0x9082202e58f6dc79!8m2!3d12.9284295!4d77.5857786!16s%2Fg%2F11yhsjs8qj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:40:20.344108
Time PLANIET,Watch store,"R R Plaza, No 2 And 3, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560041",Bangalore,Karnataka,560041,12.9198866,77.5928186,09448090911,http://www.timeplanet.co.in/,,,,4.2,229,"·

In-store shopping
·

In-store pick-up
·

Delivery
",,Operational,"https://www.google.com/maps/place/Time+PLANIET/@12.9198866,77.5928186,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae14fb7b7bba51:0xc0a48727c038fab9!8m2!3d12.9198866!4d77.5928186!16s%2Fg%2F1hc4ks6jw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:40:28.181742
Race Nation,Motorcycle parts store,"91/8 27th ""C"" cross, 14th Main Rd, 4th T Block East, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,,,09739223377,http://www.racenation.in/,,Saturday10 am–8:30 pmSunday10 am–2 pmMonday10 am–8:30 pmTuesday10 am–8:30 pmWednesday10 am–8:30 pmThursday10 am–8:30 pmFriday10 am–8:30 pmSuggest new hours,,4.4,117,"·

In-store shopping
·

In-store pick-up
·

Delivery
",,Operational,https://www.google.com/maps/place/Race+Nation/data=!4m7!3m6!1s0x3bae15a3aaa01ee5:0x3b330dd1112ad4d5!8m2!3d12.9300631!4d77.5877987!16s%2Fg%2F11ggmxl6xv!19sChIJ5R6gqqMVrjsR1dQqEdENMzs?authuser=0&hl=en&rclk=1,2026-08-08T04:40:32.697405
"Balaji Wall Texture, Plaster, Decorative Concrete Finishes, Balaji Stonecrete for Outdoor Floor N Wall",Paint Manufacturer,"3rd Floor, MP Arcade, No.458 & 459, 18th Main Rd, above Apple Fitness & DCB Bank, T Block, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru, Karnataka 560041",Bangalore,Karnataka,560041,12.9242031,77.5897548,09371001903,https://www.balajiwalltexture.com/,,Saturday10 am–6:30 pmSundayClosedMonday10 am–6:30 pmTuesday10 am–6:30 pmWednesday10 am–6:30 pmThursday10 am–6:30 pmFriday10 am–6:30 pmSuggest new hours,False,5.0,262,,,Operational,"https://www.google.com/maps/place/Balaji+Wall+Texture,+Plaster,+Decorative+Concrete+Finishes,+Balaji+Stonecrete+for+Outdoor+Floor+N+Wall/@12.9242031,77.5897548,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae157bb8ea1687:0x2460c0c875fa6397!8m2!3d12.9242031!4d77.5897548!16s%2Fg%2F11nyh7z0df?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:41:14.782788
Sriram Painting Contractor,Painting,"Brigade Classic, Basavanagudi, Bengaluru, Karnataka 560004",Bangalore,Karnataka,560004,12.9393596,77.5772203,08861421792,https://sriram-painting.grexa.site/,,Saturday9 am–6 pmSunday9 am–6 pmMonday9 am–6 pmTuesday9 am–6 pmWednesday9 am–6 pmThursday9 am–6 pmFriday9 am–6 pmSuggest new hours,,5.0,18,,,Operational,"https://www.google.com/maps/place/Sriram+Painting+Contractor/@12.9393596,77.5772203,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15c6dd880241:0x5ee0a185708e724d!8m2!3d12.9393596!4d77.5772203!16s%2Fg%2F11yp9tm9z6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:41:26.571547
"Deccan Clap - Best House Painters,Painting Contractors,Waterproofing Contractors,Epoxy Grouting,Wood Polish,Deco Painting",Painter,"27 d, 27 d, 7th Cross Rd, LBS Nagar, Kaggadasapura, Bengaluru, Karnataka 560017",Bangalore,Karnataka,560017,12.9694886,77.673574,08106365017,https://www.deccanclap.com/projects/621/house-painters-near-me-bangalore,,SaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSuggest new hours,,4.6,454,,,Operational,"https://www.google.com/maps/place/Deccan+Clap+-+Best+House+Painters,Painting+Contractors,Waterproofing+Contractors,Epoxy+Grouting,Wood+Polish,Deco+Painting/@12.9694886,77.673574,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae13b651add32b:0x2c8480641f531180!8m2!3d12.9694886!4d77.673574!16s%2Fg%2F11js4991hk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:41:32.307035
KumKum WallDecor & Tanjore Paintings,Wallpaper store,"121, 7th Main Rd, near Vinayaka Temple, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,,,08026637764,http://www.kumkumgallery.com/,,Saturday10:30 am–7:30 pmSundayClosedMonday10:30 am–7:30 pmTuesday10:30 am–7:30 pmWednesday10:30 am–7:30 pmThursday10:30 am–7:30 pmFriday10:30 am–7:30 pmSuggest new hours,False,4.7,300,"·

In-store shopping
·

Delivery
",,Operational,https://www.google.com/maps/place/KumKum+WallDecor+%26+Tanjore+Paintings/data=!4m7!3m6!1s0x3bae15959ae5f955:0x416f9cefa609dfd9!8m2!3d12.9291677!4d77.5818054!16s%2Fg%2F1tfr_hts!19sChIJVfnlmpUVrjsR2d8Jpu-cb0E?authuser=0&hl=en&rclk=1,2026-08-08T04:41:37.158256
Adhi graffiti and mural wall art,Art studio,"652, 11th Main Rd, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.9281147,77.5860024,06361847669,,,Saturday9 am–9 pmSunday9 am–9 pmMonday9 am–9 pmTuesday9 am–9 pmWednesday9 am–9 pmThursday9 am–9 pmFriday9 am–9 pmSuggest new hours,,4.9,60,,,Operational,"https://www.google.com/maps/place/Adhi+graffiti+and+mural+wall+art/@12.9281147,77.5860024,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1548ee6af685:0x3d12a5a53f29c3d!8m2!3d12.9281147!4d77.5860024!16s%2Fg%2F11rq1sbmn4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:41:44.883941
Adora Coatings,Painter,"Adora Coatings, 175/1, Pavilion Rd, Jaya Nagar 1st Block, Byrasandra, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.9344498,77.5869962,09880033353,https://www.adoracoatings.com/,,Saturday10 am–6 pmSundayClosedMonday10 am–6 pmTuesday10 am–6 pmWednesday10 am–6 pmThursday10 am–6 pmFriday10 am–6 pmSuggest new hours,False,5.0,17,,,Operational,"https://www.google.com/maps/place/Adora+Coatings/@12.9344498,77.5869962,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15b49339a075:0x1dab47521a0219c8!8m2!3d12.9344498!4d77.5869962!16s%2Fg%2F11v05q2rzl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:41:50.680050
Zpainter,Painter,"150, 1, Infantry Rd, opp. Commissioner Office, Zpainter Workafella, Vasanth Nagar, Bengaluru, Karnataka 560001",Bangalore,Karnataka,560001,12.983874,77.5931555,07204294942,http://zpainter.com/,,,,4.9,506,,,Operational,"https://www.google.com/maps/place/Zpainter/@12.983874,77.5931555,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae3d9c3e39e2af:0xe150acd4432418ca!8m2!3d12.983874!4d77.5931555!16s%2Fg%2F11r9f4z4n0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:41:57.227783
Tarang Arts Jayanagar - Tanjore paintings and Handicrafts in Bangalore,Art gallery,"660, 11th Main Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",Bangalore,Karnataka,560011,12.9260005,77.5858568,08884553100,http://www.tarangarts.com/,,Saturday10:30 am–8:30 pmSunday10:30 am–8:30 pmMonday10:30 am–8:30 pmTuesday10:30 am–8:30 pmWednesday10:30 am–8:30 pmThursday10:30 am–8:30 pmFriday10:30 am–8:30 pmSuggest new hours,,4.5,491,,,Operational,"https://www.google.com/maps/place/Tarang+Arts+Jayanagar+-+Tanjore+paintings+and+Handicrafts+in+Bangalore/@12.9260005,77.5858568,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15a1e9e290c5:0xdc4d9e35dc516c5c!8m2!3d12.9260005!4d77.5858568!16s%2Fg%2F1tl8j4fp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:42:09.064796
ZAHABI inc,Painter,"Radha Mansion, 36th A Cross Rd, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru, Karnataka 560041",Bangalore,Karnataka,560041,12.9231387,77.5890622,,http://www.zahabiinc.com/,,,,4.7,62,,,Operational,"https://www.google.com/maps/place/ZAHABI+inc/@12.9231387,77.5890622,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae155d3421e933:0x5cd5394d4f1fe1f2!8m2!3d12.9231387!4d77.5890622!16s%2Fg%2F11g07zqnl6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:42:16.113067
Akshara Arts,Art gallery,"Post Office, 676 11th Main, Sri, Aurobindo Marg, opp. Head, 4th Block, Jayanagar, Bengaluru, Karnataka 560041",Bangalore,Karnataka,560041,12.9238897,77.5858432,09742588777,,,,,4.8,141,,,Operational,"https://www.google.com/maps/place/Akshara+Arts/@12.9238897,77.5858432,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15a19754330b:0xa05b491be708ab1f!8m2!3d12.9238897!4d77.5858432!16s%2Fg%2F11c5xrzygg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D",2026-08-08T04:42:23.074360
